,Brewery_type,Brewery_name,State,Latitude,Longitude,Google_rating,Google_num_ratings,Yelp_rating,Yelp_num_ratings,Yelp_review_text,Overall_rating,Overall_num_ratings
2933,Brewpub,Yeti Restaurant,CA,38.450327,-122.68778999999999,4.6,2155.0,4.0,222.0,"Our family has enjoyed both their Santa Rosa Restaurant and Glen Ellen for many years.

We are so happy they are open for take out, and we praying they make...",4.3,2377.0
2935,Brewpub,Yorkholo Brewing Co,PA,41.807635,-77.07853,4.2,183.0,4.0,99.0,"The food was a little slow, but worth the wait. It was the best poutine I've had outside of Canada. 

The wait staff is helpful, cheerful, and overall very...",4.1,282.0
2936,Brewpub,Young Blood Beer Company,WI,43.074847,-89.381099,4.9,33.0,4.0,1904.0,"This restaurant did fairly well to accommodate for COVID. All the staff were masked, the seating arrangements gave each party enough space between each...",4.45,1937.0
2954,Brewpub,Zero One Ale House,TX,31.46245,-100.43766,4.5,370.0,4.0,263.0,"The shiz as always. Unfortunately, I have had to completely change my diet due to a health related issue that landed me in the hospital for 5 days. I used...",4.25,633.0
2955,Brewpub,Zeroday Brewing Company,PA,40.271729,-76.891514,4.7,160.0,4.0,63.0,During these covid times the brewery is being moved and now at this location there is a Zeroday outpost.  This means they offer a few beers and hotdogs in...,4.35,223.0
2956,Brewpub,Zion Brewery,UT,37.167739000000005,-113.01428600000001,4.0,826.0,4.0,63.0,"After a long day of hiking in Zion and feeling super tired we order take out from Stage Coach, I was craving ribs.  
The service was fantastic, friendly...",4.0,889.0
2957,Brewpub,Zoiglhaus Brewing Company,OR,45.480913,-122.568326,4.4,581.0,4.0,229.0,Portions of Jager Schnitzel were enormous!   Spatzlle was fresh and buttery.  Very reasonable pricing on a homey meal.,4.2,810.0
2958,Brewpub,Zorn Brew Works,IN,41.714425,-86.891561,4.5,304.0,3.5,74.0,"Stopped here on a Monday night. Sat in the patio outside! All the wait staff was wearing a mask of some sort, COVID-19. Service was great. Our waitress...",4.0,378.0
2959,Brewpub,ZwanzigZ Brewing,IN,39.209252,-85.919129,4.6,18.0,4.0,265.0,"We were visiting friends in Columbus, Indiana and decided to stop by at this place as we were looking for a place that had brewery and served food.  Long...",4.3,283.0
2960,Brewpub,Zydeco Brew Werks,FL,27.960521999999997,-82.4378,4.6,389.0,4.5,169.0,"Always a pleasure to come here!
We came in tonight for the first time to enjoy the live music which did not disappoint. 
We usually are here during the day...",4.55,558.0
2961,Micro,512 Brewing Co,TX,30.222995,-97.770119,4.8,132.0,4.5,75.0,I used to take the train downtown so I'd always stop at Champions by the station and have a Pecan Porter or three while waiting for a pick up.  After...,4.65,207.0
2963,Micro,105 West Brewing Co,CO,39.380959000000004,-104.86764299999999,4.9,304.0,4.5,138.0,"We were driving through town on a road trip and stopped in to pick up some crowlers. I hadn't tried their beer before, so making choices was hard. The...",4.7,442.0
2964,Micro,11 Below Brewing Company,TX,29.951663,-95.51861,4.8,253.0,4.5,61.0,My favorite brewery to go to! They have a great beer selection and always have a delicious food truck to pair with it!,4.65,314.0
2967,Micro,14er Brewing Company,CO,39.764790000000005,-104.980024,4.5,244.0,4.5,53.0,"Two words: beer slushies. I know, they sound girly and gross, like the wine coolers from college. But trust this Denver brewery. Like most in the area, they...",4.5,297.0
2968,Micro,14th Star Brewing Co,VT,44.81446,-73.081517,4.8,118.0,4.0,26.0,"Great beer in St. Albans right outside of the downtown area. I had a sampler and was not disappointed with any of the IPAs, the cream ale (Eleven's Eggo,...",4.4,144.0
2978,Micro,1st Republic Brewing Co,VT,44.483796000000005,-73.085128,4.8,114.0,4.5,10.0,"Don't let the pandemic keep you from snagging some great cans! We make it a point to drink good beer, and we brew as well, but when the sun FINALLY comes...",4.65,124.0
2980,Micro,2 Way Brewing Company,NY,41.50835,-73.981111,4.4,152.0,4.0,93.0,"This was a fun brewery to stop by before our train back to NYC. We got their flight of 4 beers for only $8. My favorite was their cider, which was on the...",4.2,245.0
2983,Micro,2nd Shift Brewing Co,MO,38.621489000000004,-90.280748,4.7,339.0,4.5,89.0,"HANDS DOWN, the best brewery in St Louis. Are they selling the hypiest hype whales to sell for max profits?  Nope....But everything you'll order here is...",4.6,428.0
2984,Micro,3 Nations Brewing,TX,32.951232,-96.906419,4.8,270.0,5.0,85.0,I came across 3 Nations' new brewery earlier this year when picking up pizza at Cane Rosso next door. I thought it looked beautiful and I wanted to check it...,4.9,355.0
2985,Micro,3 Sheeps Brewing Co,WI,43.773498,-87.729939,4.7,302.0,4.5,40.0,"This is my second visit to 3 Sheeps but, thankfully during the summer this time. I dropped by on a Tuesday, right when they opened (avoiding people, of...",4.6,342.0
2986,Micro,3 Stars Brewing Co,DC,38.967556,-77.012698,4.6,217.0,4.5,54.0,"COVID-19 Review: 

First, I've lived near Hellbender for several years now and frequented their brewery a lot. I'm just now getting to a review because I'm...",4.55,271.0
2987,Micro,30 Mile Brewing Co,CT,41.302538,-72.371208,4.7,63.0,4.5,36.0,"Another great local brewery, brewing a broad selection of beer styles. Nice, clean and friendly atmosphere in a slightly out of the way but easy to find...",4.6,99.0
2990,Micro,3rd Planet Brewing,FL,30.516029,-86.458125,4.8,140.0,5.0,5.0,I have been to here a few times and always enjoyed the atmosphere and drinks.  Big open outdoor area for drinks and music. A food truck is there almost...,4.9,145.0
2991,Micro,3rd Planet Brewing,FL,30.516029,-86.458125,4.8,140.0,4.5,42.0,"Good beer and very nice staff. Open during Covid, hot dogs available and an Indian Food Truck. Everything seemed very clean plus indoor and outdoor seating",4.65,182.0
2992,Micro,3rd Planet Brewing,FL,30.516029,-86.458125,4.8,140.0,5.0,5.0,I have been to here a few times and always enjoyed the atmosphere and drinks.  Big open outdoor area for drinks and music. A food truck is there almost...,4.9,145.0
2993,Micro,3rd Planet Brewing,FL,30.516029,-86.458125,4.8,140.0,4.5,42.0,"Good beer and very nice staff. Open during Covid, hot dogs available and an Indian Food Truck. Everything seemed very clean plus indoor and outdoor seating",4.65,182.0
2994,Micro,3rd Planet Brewing,FL,30.520601,-86.479739,4.8,140.0,5.0,5.0,I have been to here a few times and always enjoyed the atmosphere and drinks.  Big open outdoor area for drinks and music. A food truck is there almost...,4.9,145.0
2995,Micro,3rd Planet Brewing,FL,30.520601,-86.479739,4.8,140.0,4.5,42.0,"Good beer and very nice staff. Open during Covid, hot dogs available and an Indian Food Truck. Everything seemed very clean plus indoor and outdoor seating",4.65,182.0
2996,Micro,3rd Planet Brewing,FL,30.520601,-86.479739,4.8,140.0,5.0,5.0,I have been to here a few times and always enjoyed the atmosphere and drinks.  Big open outdoor area for drinks and music. A food truck is there almost...,4.9,145.0
2997,Micro,3rd Planet Brewing,FL,30.520601,-86.479739,4.8,140.0,4.5,42.0,"Good beer and very nice staff. Open during Covid, hot dogs available and an Indian Food Truck. Everything seemed very clean plus indoor and outdoor seating",4.65,182.0
2998,Taproom,3rd Planet Brewing,FL,30.516029,-86.458125,4.8,140.0,5.0,5.0,I have been to here a few times and always enjoyed the atmosphere and drinks.  Big open outdoor area for drinks and music. A food truck is there almost...,4.9,145.0
2999,Taproom,3rd Planet Brewing,FL,30.516029,-86.458125,4.8,140.0,4.5,42.0,"Good beer and very nice staff. Open during Covid, hot dogs available and an Indian Food Truck. Everything seemed very clean plus indoor and outdoor seating",4.65,182.0
3000,Taproom,3rd Planet Brewing,FL,30.516029,-86.458125,4.8,140.0,5.0,5.0,I have been to here a few times and always enjoyed the atmosphere and drinks.  Big open outdoor area for drinks and music. A food truck is there almost...,4.9,145.0
3001,Taproom,3rd Planet Brewing,FL,30.516029,-86.458125,4.8,140.0,4.5,42.0,"Good beer and very nice staff. Open during Covid, hot dogs available and an Indian Food Truck. Everything seemed very clean plus indoor and outdoor seating",4.65,182.0
3002,Taproom,3rd Planet Brewing,FL,30.520601,-86.479739,4.8,140.0,5.0,5.0,I have been to here a few times and always enjoyed the atmosphere and drinks.  Big open outdoor area for drinks and music. A food truck is there almost...,4.9,145.0
3003,Taproom,3rd Planet Brewing,FL,30.520601,-86.479739,4.8,140.0,4.5,42.0,"Good beer and very nice staff. Open during Covid, hot dogs available and an Indian Food Truck. Everything seemed very clean plus indoor and outdoor seating",4.65,182.0
3004,Taproom,3rd Planet Brewing,FL,30.520601,-86.479739,4.8,140.0,5.0,5.0,I have been to here a few times and always enjoyed the atmosphere and drinks.  Big open outdoor area for drinks and music. A food truck is there almost...,4.9,145.0
3005,Taproom,3rd Planet Brewing,FL,30.520601,-86.479739,4.8,140.0,4.5,42.0,"Good beer and very nice staff. Open during Covid, hot dogs available and an Indian Food Truck. Everything seemed very clean plus indoor and outdoor seating",4.65,182.0
3006,Micro,4 Noses Brewing Company,CO,39.906619,-105.098619,4.6,680.0,4.5,243.0,"Let me just get to it quickly: 4Noses (we just call it Noses now) is the best. Whatever beer you drink, they make the best version of it. And if there's a...",4.55,923.0
3009,Micro,4204 Main Street Brewing Co,IL,38.537941,-90.02118,4.5,78.0,3.5,242.0,"This place is amazing! There is SO much space and the COVID precautions are upheld well. There is an indoor dining area, ""indoor"" patio area, and a HUGE...",4.0,320.0
3010,Micro,4th Tap Brewing Cooperative,TX,30.385171000000003,-97.711998,4.7,377.0,4.5,136.0,I love these beers more than any other brewery in the area. +2 to Vitality is my goto favorite! The Suneater is also a crowd pleaser! The current sixer...,4.6,513.0
3012,Micro,5 Rights Brewing Co,WA,48.050639000000004,-122.176176,4.8,121.0,5.0,33.0,"Great beer, great atmosphere, very friendly, knowledgeable staff! They let you bring in outside food from any restaurant, including the one next door :)...",4.9,154.0
3013,Micro,5 Stones Artisan Brewery,TX,29.709809000000003,-98.264471,4.9,129.0,4.5,39.0,5 Stones does an amazing job on their craft beers!  they are currently doing drive thru ordering and pick up at the brewery.  Can't wait to have a beer on...,4.7,168.0
3016,Micro,56 Brewing,MN,45.023615,-93.272026,4.6,383.0,4.5,48.0,"Hubs and I came here on a Saturday night. It was hopping, but service was great. The ladies behind the bar were very sociable and gave great...",4.55,431.0
3017,Micro,5x5 Brewing Co,TX,26.212322,-98.311472,4.9,332.0,5.0,10.0,Amazing beer on tap with great staff. Stayed for the entertainment and tried their flight. Ever beer had a craft flavor.,4.95,342.0
3023,Micro,612 Brew,MN,44.999072999999996,-93.246892,4.2,271.0,3.5,130.0,"I've been to 612 a handful of times now, and I would call it one of Northeast Minneapolis' more underrated gems! Now I understand other reviewers not loving...",3.85,401.0
3029,Micro,7 Seas Brewing Co,WA,47.327346999999996,-122.579835,4.7,229.0,4.0,195.0,"Fist time here! During stage 2 of COVID-19..
I must say...  
Very friendly & professional staff, place was super cute. We only had to wear masks in line...",4.35,424.0
3031,Micro,7 Seas Brewing Co,WA,47.242616,-122.438882,4.7,229.0,4.0,195.0,"Fist time here! During stage 2 of COVID-19..
I must say...  
Very friendly & professional staff, place was super cute. We only had to wear masks in line...",4.35,424.0
3032,Micro,7venth Sun Tampa,FL,28.010094,-82.450355,4.8,806.0,4.5,94.0,"There have been many occurrences which go into my thought process for writing this review, but as soon as I laid eyes on that cold glass filled to the brim...",4.65,900.0
3033,Micro,8th Wonder Brewery,TX,29.748772,-95.355936,4.6,1058.0,4.0,397.0,"I am not a fan of beer, but my friends wanted to stop by here after dinner to celebrate Halloween so alas here was my first time ever visiting a brewery....",4.3,1455.0
3036,Micro,Aardwolf Brewing Company,FL,30.310819,-81.654504,4.7,415.0,4.5,185.0,"Great brewery with friendly staff! 

My fiancé and I are huge craft beer fans. This was the first brewery we visited since moving to Jacksonville and we...",4.6,600.0
3039,Micro,Abide Brewing Company,GA,33.400859999999994,-84.763472,4.9,57.0,5.0,7.0,"Awesome relaxing place where you can here music, play some games, and just be with friends! They've opened their Brew room which has TVs for sports. The...",4.95,64.0
3040,Micro,Abide Brewing Company,GA,33.400859999999994,-84.763472,4.9,57.0,5.0,7.0,"Awesome relaxing place where you can here music, play some games, and just be with friends! They've opened their Brew room which has TVs for sports. The...",4.95,64.0
3041,Micro,Abide Brewing Company,GA,33.399929,-84.764278,4.9,57.0,5.0,7.0,"Awesome relaxing place where you can here music, play some games, and just be with friends! They've opened their Brew room which has TVs for sports. The...",4.95,64.0
3042,Micro,Abide Brewing Company,GA,33.399929,-84.764278,4.9,57.0,5.0,7.0,"Awesome relaxing place where you can here music, play some games, and just be with friends! They've opened their Brew room which has TVs for sports. The...",4.95,64.0
3043,Micro,Able Baker Brewing,NV,36.152959,-115.15420300000001,4.7,187.0,4.5,180.0,"Good food, good service (Hannah is great). Clientele is douchey. Not as chill as it was when it opened. Def a take out joint these days.

EDIT: After...",4.6,367.0
3045,Micro,Absolution Brewing Co,CA,33.843115000000004,-118.337833,4.6,151.0,4.5,303.0,"Awesome beers, friendly staff and fun games! Found this place in January because of a great Groupon offer and really enjoyed it so have been back a couple...",4.55,454.0
3050,Micro,Adroit Theory Brewing Company,VA,39.143955,-77.72036,4.7,270.0,3.5,135.0,I've had several beers from Adroit Theory thus far and so far I'm enjoying my beer experience with them. My first beer was the Heretics of IX which was an...,4.1,405.0
3053,Micro,Against the Grain Brewery & Smokehouse,KY,38.255984999999995,-85.74530899999999,4.5,2334.0,4.0,1080.0,"We came in from out of town during COVID restrictions and were warmly greeted by our server, Tiernen.  We sat out on their patio with our dog and enjoyed...",4.25,3414.0
